interptime;interpinput_1;interpinput_2
46.86995;0.2;0.2
46.87995;0.2;0.2
46.88995;0.2;0.2
46.89995;0.2;0.2
46.90995;0.2;0.2
46.91995;0.2;0.2
46.92995;0.2;0.2
46.93995;0.2;0.2
46.94995;0.2;0.2
46.95995;0.2;0.2
46.96995;0.2;0.2
46.97995;0.2;0.2
46.98995;0.2;0.2
46.99995;0.2;0.2
47.00995;0.2;0.2
47.01995;0.2;0.2
47.02995;0.2;0.2
47.03995;0.2;0.2
47.04995;0.2;0.2
47.05995;0.2;0.2
47.06995;0.2;0.2
47.07995;0.2;0.2
47.08995;0.2;0.2
47.09995;0.2;0.2
47.10995;0.2;0.2
47.11995;0.2;0.2
47.12995;0.2;0.2
47.13995;0.2;0.2
47.14995;0.2;0.2
47.15995;0.2;0.2
47.16995;0.2;0.2
47.17995;0.2;0.2
47.18995;0.2;0.2
47.19995;0.2;0.2
47.20995;0.2;0.2
47.21995;0.2;0.2
47.22995;0.2;0.2
47.23995;0.2;0.2
47.24995;0.2;0.2
47.25995;0.2;0.2
47.26995;0.2;0.2
47.27995;0.2;0.2
47.28995;0.2;0.2
47.29995;0.2;0.2
47.30995;0.2;0.2
47.31995;0.2;0.2
47.32995;0.2;0.2
47.33995;0.2;0.2
47.34995;0.2;0.2
47.35995;0.2;0.2
47.36995;0.2;0.2
47.37995;0.2;0.2
47.38995;0.2;0.2
47.39995;0.2;0.2
47.40995;0.2;0.2
47.41995;0.2;0.2
47.42995;0.2;0.2
47.43995;0.2;0.2
47.44995;0.2;0.2
47.45995;0.2;0.2
47.46995;0.2;0.2
47.47995;0.2;0.2
47.48995;0.2;0.2
47.49995;0.2;0.2
47.50995;0.2;0.2
47.51995;0.2;0.2
47.52995;0.2;0.2
47.53995;0.2;0.2
47.54995;0.2;0.2
47.55995;0.2;0.2
47.56995;0.2;0.2
47.57995;0.2;0.2
47.58995;0.2;0.2
47.59995;0.2;0.2
47.60995;0.2;0.2
47.61995;0.2;0.2
47.62995;0.2;0.2
47.63995;0.2;0.2
47.64995;0.2;0.2
47.65995;0.2;0.2
47.66995;0.2;0.2
47.67995;0.2;0.2
47.68995;0.2;0.2
47.69995;0.2;0.2
47.70995;0.2;0.2
47.71995;0.2;0.2
47.72995;0.2;0.2
47.73995;0.2;0.2
47.74995;0.2;0.2
47.75995;0.2;0.2
47.76995;0.2;0.2
47.77995;0.2;0.2
47.78995;0.2;0.2
47.79995;0.2;0.2
47.80995;0.2;0.2
47.81995;0.2;0.2
47.82995;0.2;0.2
47.83995;0.2;0.2
47.84995;0.2;0.2
47.85995;0.2;0.2
47.86995;0.2;0.2
47.87995;0.2;0.2
47.88995;0.2;0.2
47.89995;0.2;0.2
47.90995;0.2;0.2
47.91995;0.2;0.2
47.92995;0.2;0.2
47.93995;0.2;0.2
47.94995;0.2;0.2
47.95995;0.2;0.2
47.96995;0.2;0.2
47.97995;0.2;0.2
47.98995;0.2;0.2
47.99995;0.2;0.2
48.00995;0.2;0.2
48.01995;0.2;0.2
48.02995;0.2;0.2
48.03995;0.2;0.2
48.04995;0.2;0.2
48.05995;0.2;0.2
48.06995;0.2;0.2
48.07995;0.2;0.2
48.08995;0.2;0.2
48.09995;0.2;0.2
48.10995;0.2;0.2
48.11995;0.2;0.2
48.12995;0.2;0.2
48.13995;0.2;0.2
48.14995;0.2;0.2
48.15995;0.2;0.2
48.16995;0.2;0.2
48.17995;0.2;0.2
48.18995;0.2;0.2
48.19995;0.2;0.2
48.20995;0.2;0.2
48.21995;0.2;0.2
48.22995;0.2;0.2
48.23995;0.2;0.2
48.24995;0.2;0.2
48.25995;0.2;0.2
48.26995;0.2;0.2
48.27995;0.2;0.2
48.28995;0.2;0.2
48.29995;0.2;0.2
48.30995;0.2;0.2
48.31995;0.2;0.2
48.32995;0.2;0.2
48.33995;0.2;0.2
48.34995;0.2;0.2
48.35995;0.2;0.2
48.36995;0.2;0.2
48.37995;0.2;0.2
48.38995;0.2;0.2
48.39995;0.2;0.2
48.40995;0.2;0.2
48.41995;0.2;0.2
48.42995;0.2;0.2
48.43995;0.2;0.2
48.44995;0.2;0.2
48.45995;0.2;0.2
48.46995;0.2;0.2
48.47995;0.2;0.2
48.48995;0.2;0.2
48.49995;0.2;0.2
48.50995;0.2;0.2
48.51995;0.2;0.2
48.52995;0.2;0.2
48.53995;0.2;0.2
48.54995;0.2;0.2
48.55995;0.2;0.2
48.56995;0.2;0.2
48.57995;0.2;0.2
48.58995;0.2;0.2
48.59995;0.2;0.2
48.60995;0.2;0.2
48.61995;0.2;0.2
48.62995;0.2;0.2
48.63995;0.2;0.2
48.64995;0.2;0.2
48.65995;0.2;0.2
48.66995;0.2;0.2
48.67995;0.2;0.2
48.68995;0.2;0.2
48.69995;0.2;0.2
48.70995;0.2;0.2
48.71995;0.2;0.2
48.72995;0.2;0.2
48.73995;0.2;0.2
48.74995;0.2;0.2
48.75995;0.2;0.2
48.76995;0.2;0.2
48.77995;0.2;0.2
48.78995;0.2;0.2
48.79995;0.2;0.2
48.80995;0.2;0.2
48.81995;0.2;0.2
48.82995;0.2;0.2
48.83995;0.2;0.2
48.84995;0.2;0.2
48.85995;0.2;0.2
48.86995;0.2;0.2
48.87995;0.2;0.2
48.88995;0.2;0.2
48.89995;0.2;0.2
48.90995;0.2;0.2
48.91995;0.2;0.2
48.92995;0.2;0.2
48.93995;0.2;0.2
48.94995;0.2;0.2
48.95995;0.2;0.2
48.96995;0.2;0.2
48.97995;0.2;0.2
48.98995;0.2;0.2
48.99995;0.2;0.2
49.00995;0.2;0.2
49.01995;0.2;0.2
49.02995;0.2;0.2
49.03995;0.2;0.2
49.04995;0.2;0.2
49.05995;0.2;0.2
49.06995;0.2;0.2
49.07995;0.2;0.2
49.08995;0.2;0.2
49.09995;0.2;0.2
49.10995;0.2;0.2
49.11995;0.2;0.2
49.12995;0.2;0.2
49.13995;0.2;0.2
49.14995;0.2;0.2
49.15995;0.2;0.2
49.16995;0.2;0.2
49.17995;0.2;0.2
49.18995;0.2;0.2
49.19995;0.2;0.2
49.20995;0.2;0.2
49.21995;0.2;0.2
49.22995;0.2;0.2
49.23995;0.2;0.2
49.24995;0.2;0.2
49.25995;0.2;0.2
49.26995;0.2;0.2
49.27995;0.2;0.2
49.28995;0.2;0.2
49.29995;0.2;0.2
49.30995;0.2;0.2
49.31995;0.2;0.2
49.32995;0.2;0.2
49.33995;0.2;0.2
49.34995;0.2;0.2
49.35995;0.2;0.2
49.36995;0.2;0.2
49.37995;0.2;0.2
49.38995;0.2;0.2
49.39995;0.2;0.2
49.40995;0.2;0.2
49.41995;0.2;0.2
49.42995;0.2;0.2
49.43995;0.2;0.2
49.44995;0.2;0.2
49.45995;0.2;0.2
49.46995;0.2;0.2
49.47995;0.2;0.2
49.48995;0.2;0.2
49.49995;0.2;0.2
49.50995;0.2;0.2
49.51995;0.2;0.2
49.52995;0.2;0.2
49.53995;0.2;0.2
49.54995;0.2;0.2
49.55995;0.2;0.2
49.56995;0.2;0.2
49.57995;0.2;0.2
49.58995;0.2;0.2
49.59995;0.2;0.2
49.60995;0.2;0.2
49.61995;0.2;0.2
49.62995;0.2;0.2
49.63995;0.2;0.2
49.64995;0.2;0.2
49.65995;0.2;0.2
49.66995;0.2;0.2
49.67995;0.2;0.2
49.68995;0.2;0.2
49.69995;0.2;0.2
49.70995;0.2;0.2
49.71995;0.2;0.2
49.72995;0.2;0.2
49.73995;0.2;0.2
49.74995;0.2;0.2
49.75995;0.2;0.2
49.76995;0.2;0.2
49.77995;0.2;0.2
49.78995;0.2;0.2
49.79995;0.2;0.2
49.80995;0.2;0.2
49.81995;0.2;0.2
49.82995;0.2;0.2
49.83995;0.2;0.2
49.84995;0.2;0.2
49.85995;0.2;0.2
49.86995;0.2;0.2
49.87995;0.2;0.2
49.88995;0.2;0.2
49.89995;0.2;0.2
49.90995;0.2;0.2
49.91995;0.2;0.2
49.92995;0.2;0.2
49.93995;0.2;0.2
49.94995;0.2;0.2
49.95995;0.2;0.2
49.96995;0.2;0.2
49.97995;0.2;0.2
49.98995;0.2;0.2
49.99995;0.2;0.2
50.00995;0.2;0.2
50.01995;0.2;0.2
50.02995;0.2;0.2
50.03995;0.2;0.2
50.04995;0.2;0.2
50.05995;0.2;0.2
50.06995;0.2;0.2
50.07995;0.2;0.2
50.08995;0.2;0.2
50.09995;0.2;0.2
50.10995;0.2;0.2
50.11995;0.2;0.2
50.12995;0.2;0.2
50.13995;0.2;0.2
50.14995;0.2;0.2
50.15995;0.2;0.2
50.16995;0.2;0.2
50.17995;0.2;0.2
50.18995;0.2;0.2
50.19995;0.2;0.2
50.20995;0.2;0.2
50.21995;0.2;0.2
50.22995;0.2;0.2
50.23995;0.2;0.2
50.24995;0.2;0.2
50.25995;0.2;0.2
50.26995;0.2;0.2
50.27995;0.2;0.2
50.28995;0.2;0.2
50.29995;0.2;0.2
50.30995;0.2;0.2
50.31995;0.2;0.2
50.32995;0.2;0.2
50.33995;0.2;0.2
50.34995;0.2;0.2
50.35995;0.2;0.2
50.36995;0.2;0.2
50.37995;0.2;0.2
50.38995;0.2;0.2
50.39995;0.2;0.2
50.40995;0.2;0.2
50.41995;0.2;0.2
50.42995;0.2;0.2
50.43995;0.2;0.2
50.44995;0.2;0.2
50.45995;0.2;0.2
50.46995;0.2;0.2
50.47995;0.2;0.2
50.48995;0.2;0.2
50.49995;0.2;0.2
50.50995;0.2;0.2
50.51995;0.2;0.2
50.52995;0.2;0.2
50.53995;0.2;0.2
50.54995;0.2;0.2
50.55995;0.2;0.2
50.56995;0.2;0.2
50.57995;0.2;0.2
50.58995;0.2;0.2
50.59995;0.2;0.2
50.60995;0.2;0.2
50.61995;0.2;0.2
50.62995;0.2;0.2
50.63995;0.2;0.2
50.64995;0.2;0.2
50.65995;0.2;0.2
50.66995;0.2;0.2
50.67995;0.2;0.2
50.68995;0.2;0.2
50.69995;0.2;0.2
50.70995;0.2;0.2
50.71995;0.2;0.2
50.72995;0.2;0.2
50.73995;0.2;0.2
50.74995;0.2;0.2
50.75995;0.2;0.2
50.76995;0.2;0.2
50.77995;0.2;0.2
50.78995;0.2;0.2
50.79995;0.2;0.2
50.80995;0.2;0.2
50.81995;0.2;0.2
50.82995;0.2;0.2
50.83995;0.2;0.2
50.84995;0.2;0.2
50.85995;0.2;0.2
50.86995;0.2;0.2
50.87995;0.2;0.2
50.88995;0.2;0.2
50.89995;0.2;0.2
50.90995;0.2;0.2
50.91995;0.2;0.2
50.92995;0.2;0.2
50.93995;0.2;0.2
50.94995;0.2;0.2
50.95995;0.2;0.2
50.96995;0.2;0.2
50.97995;0.2;0.2
50.98995;0.2;0.2
50.99995;0.2;0.2
51.00995;0.2;0.2
51.01995;0.2;0.2
51.02995;0.2;0.2
51.03995;0.2;0.2
51.04995;0.2;0.2
51.05995;0.2;0.2
51.06995;0.2;0.2
51.07995;0.2;0.2
51.08995;0.2;0.2
51.09995;0.2;0.2
51.10995;0.2;0.2
51.11995;0.2;0.2
51.12995;0.2;0.2
51.13995;0.2;0.2
51.14995;0.2;0.2
51.15995;0.2;0.2
51.16995;0.2;0.2
51.17995;0.2;0.2
51.18995;0.2;0.2
51.19995;0.2;0.2
51.20995;0.2;0.2
51.21995;0.2;0.2
51.22995;0.2;0.2
51.23995;0.2;0.2
51.24995;0.2;0.2
51.25995;0.2;0.2
51.26995;0.2;0.2
51.27995;0.2;0.2
51.28995;0.2;0.2
51.29995;0.2;0.2
51.30995;0.2;0.2
51.31995;0.2;0.2
51.32995;0.2;0.2
51.33995;0.2;0.2
51.34995;0.2;0.2
51.35995;0.2;0.2
51.36995;0.2;0.2
51.37995;0.2;0.2
51.38995;0.2;0.2
51.39995;0.2;0.2
51.40995;0.2;0.2
51.41995;0.2;0.2
51.42995;0.2;0.2
51.43995;0.2;0.2
51.44995;0.2;0.2
51.45995;0.2;0.2
51.46995;0.2;0.2
51.47995;0.2;0.2
51.48995;0.2;0.2
51.49995;0.2;0.2
51.50995;0.2;0.2
51.51995;0.2;0.2
51.52995;0.2;0.2
51.53995;0.2;0.2
51.54995;0.2;0.2
51.55995;0.2;0.2
51.56995;0.2;0.2
51.57995;0.2;0.2
51.58995;0.2;0.2
51.59995;0.2;0.2
51.60995;0.2;0.2
51.61995;0.2;0.2
51.62995;0.2;0.2
51.63995;0.2;0.2
51.64995;0.2;0.2
51.65995;0.2;0.2
51.66995;0.2;0.2
51.67995;0.2;0.2
51.68995;0.2;0.2
51.69995;0.2;0.2
51.70995;0.2;0.2
51.71995;0.2;0.2
51.72995;0.2;0.2
51.73995;0.2;0.2
51.74995;0.2;0.2
51.75995;0.2;0.2
51.76995;0.2;0.2
51.77995;0.2;0.2
51.78995;0.2;0.2
51.79995;0.2;0.2
51.80995;0.2;0.2
51.81995;0.2;0.2
51.82995;0.2;0.2
51.83995;0.2;0.2
51.84995;0.2;0.2
51.85995;0.2;0.2
51.86995;0.2;0.2
51.87995;0.2;0.2
51.88995;0.2;0.2
51.89995;0.2;0.2
51.90995;0.2;0.2
51.91995;0.2;0.2
51.92995;0.2;0.2
51.93995;0.2;0.2
51.94995;0.2;0.2
51.95995;0.2;0.2
51.96995;0.2;0.2
51.97995;0.2;0.2
51.98995;0.2;0.2
51.99995;0.2;0.2
52.00995;0.2;0.2
52.01995;0.2;0.2
52.02995;0.2;0.2
52.03995;0.2;0.2
52.04995;0.2;0.2
52.05995;0.2;0.2
52.06995;0.2;0.2
52.07995;0.2;0.2
52.08995;0.2;0.2
52.09995;0.2;0.2
52.10995;0.2;0.2
52.11995;0.2;0.2
52.12995;0.2;0.2
52.13995;0.2;0.2
52.14995;0.2;0.2
52.15995;0.2;0.2
52.16995;0.2;0.2
52.17995;0.2;0.2
52.18995;0.2;0.2
52.19995;0.2;0.2
52.20995;0.2;0.2
52.21995;0.2;0.2
52.22995;0.2;0.2
52.23995;0.2;0.2
52.24995;0.2;0.2
52.25995;0.2;0.2
52.26995;0.2;0.2
52.27995;0.2;0.2
52.28995;0.2;0.2
52.29995;0.2;0.2
52.30995;0.2;0.2
52.31995;0.2;0.2
52.32995;0.2;0.2
52.33995;0.2;0.2
52.34995;0.2;0.2
52.35995;0.2;0.2
52.36995;0.2;0.2
52.37995;0.2;0.2
52.38995;0.2;0.2
52.39995;0.2;0.2
52.40995;0.2;0.2
52.41995;0.2;0.2
52.42995;0.2;0.2
52.43995;0.2;0.2
52.44995;0.2;0.2
52.45995;0.2;0.2
52.46995;0.2;0.2
52.47995;0.2;0.2
52.48995;0.2;0.2
52.49995;0.2;0.2
52.50995;0.2;0.2
52.51995;0.2;0.2
52.52995;0.2;0.2
52.53995;0.2;0.2
52.54995;0.2;0.2
52.55995;0.2;0.2
52.56995;0.2;0.2
52.57995;0.2;0.2
52.58995;0.2;0.2
52.59995;0.2;0.2
52.60995;0.2;0.2
52.61995;0.2;0.2
52.62995;0.2;0.2
52.63995;0.2;0.2
52.64995;0.2;0.2
52.65995;0.2;0.2
52.66995;0.2;0.2
52.67995;0.2;0.2
52.68995;0.2;0.2
52.69995;0.2;0.2
52.70995;0.2;0.2
52.71995;0.2;0.2
52.72995;0.2;0.2
52.74;0;0
